,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
3534,commyn,[],"['adult', 'call']",-26.8653,26.4951,Acridotheres tristis,Common Myna,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,03:00,https://www.xeno-canto.org/651026,commyn/XC651026.ogg
3535,commyn,[],['call'],23.3194,71.8461,Acridotheres tristis,Common Myna,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:30,https://www.xeno-canto.org/651854,commyn/XC651854.ogg
3537,commyn,[],"['Part of the call is similar to Layards Parakeet assuming that it mimics', 'call']",6.6823,80.4066,Acridotheres tristis,Common Myna,THILANKA EDIRISINGHE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:30,https://www.xeno-canto.org/652903,commyn/XC652903.ogg
3539,commyn,[],['song'],26.3667,120.4907,Acridotheres tristis,Common Myna,Sunny Tseng,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:30,https://www.xeno-canto.org/659210,commyn/XC659210.ogg
3541,commyn,[],"['call', 'song']",26.3667,120.4907,Acridotheres tristis,Common Myna,Sunny Tseng,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/659214,commyn/XC659214.ogg
3542,commyn,[],['song'],26.3667,120.4907,Acridotheres tristis,Common Myna,Sunny Tseng,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:30,https://www.xeno-canto.org/661228,commyn/XC661228.ogg
3543,commyn,[],['song'],26.3696,120.4919,Acridotheres tristis,Common Myna,Sunny Tseng,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:30,https://www.xeno-canto.org/661253,commyn/XC661253.ogg
3545,commyn,['rorpar'],"['call', 'song']",28.494,77.159,Acridotheres tristis,Common Myna,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,6:30am,https://www.xeno-canto.org/73131,commyn/XC73131.ogg
3548,commyn,[],"['call', 'song']",28.494,77.159,Acridotheres tristis,Common Myna,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,6:30am,https://www.xeno-canto.org/73134,commyn/XC73134.ogg
3549,commyn,[],"['call', 'song']",29.5442,78.8791,Acridotheres tristis,Common Myna,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,8:30am,https://www.xeno-canto.org/73788,commyn/XC73788.ogg
3550,compea,[],['song'],28.5057,77.2202,Pavo cristatus,Indian Peafowl,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,04:00,https://www.xeno-canto.org/116747,compea/XC116747.ogg
3552,compea,[],['song'],-28.8865,24.8353,Pavo cristatus,Indian Peafowl,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,?,https://www.xeno-canto.org/126241,compea/XC126241.ogg
3553,compea,[],['song'],-28.8865,24.8353,Pavo cristatus,Indian Peafowl,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,?,https://www.xeno-canto.org/126243,compea/XC126243.ogg
3555,compea,[],['call'],15.5334,73.8167,Pavo cristatus,Indian Peafowl,Andrew Mascarenhas,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:00,https://www.xeno-canto.org/196656,compea/XC196656.ogg
3557,compea,[],['call'],15.5442,73.7733,Pavo cristatus,Indian Peafowl,Albert Lastukhin & Sergei Karpeev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,10:00,https://www.xeno-canto.org/208327,compea/XC208327.ogg
3558,compea,[],['call'],15.5442,73.7733,Pavo cristatus,Indian Peafowl,Albert Lastukhin & Sergei Karpeev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/208672,compea/XC208672.ogg
3559,compea,[],['call'],15.5442,73.7733,Pavo cristatus,Indian Peafowl,Albert Lastukhin & Sergei Karpeev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,08:30,https://www.xeno-canto.org/208916,compea/XC208916.ogg
3560,compea,[],"['call', 'male']",22.1991,80.9449,Pavo cristatus,Indian Peafowl,Pankaj Koparde,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/215374,compea/XC215374.ogg
3563,compea,[],['call'],27.6334,84.2001,Pavo cristatus,Indian Peafowl,Allen T. Chartier,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.0,?,https://www.xeno-canto.org/31571,compea/XC31571.ogg
3564,compea,[],['call'],43.5374,-5.6414,Pavo cristatus,Indian Peafowl,DefensorAnimalT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,13:00,https://www.xeno-canto.org/316084,compea/XC316084.ogg
3565,compea,[],['song'],25.7054,-80.157,Pavo cristatus,Indian Peafowl,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,11:50,https://www.xeno-canto.org/316266,compea/XC316266.ogg
3566,compea,[],"['male', 'song']",52.3948,20.5319,Pavo cristatus,Indian Peafowl,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,11:00,https://www.xeno-canto.org/316933,compea/XC316933.ogg
3568,compea,[],"['call', 'male']",52.2146,21.0358,Pavo cristatus,Indian Peafowl,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:00,https://www.xeno-canto.org/316937,compea/XC316937.ogg
3569,compea,[],['call'],42.1695,-84.0627,Pavo cristatus,Indian Peafowl,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,11:00,https://www.xeno-canto.org/321544,compea/XC321544.ogg
3572,compea,[],"['call', 'song']",27.5545,84.5124,Pavo cristatus,Indian Peafowl,Mike Dooher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:45,https://www.xeno-canto.org/402424,compea/XC402424.ogg
3573,compea,[],['call'],11.0477,76.8642,Pavo cristatus,Indian Peafowl,Dilip KG,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:00,https://www.xeno-canto.org/406117,compea/XC406117.ogg
3574,compea,[],['song'],28.3961,-80.6028,Pavo cristatus,Indian Peafowl,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:06,https://www.xeno-canto.org/407392,compea/XC407392.ogg
3575,compea,[],['call'],28.3961,-80.6028,Pavo cristatus,Indian Peafowl,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:22,https://www.xeno-canto.org/407393,compea/XC407393.ogg
3577,compea,[],"['call', 'song']",41.2831,23.2578,Pavo cristatus,Indian Peafowl,Dobrin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,21:30,https://www.xeno-canto.org/412767,compea/XC412767.ogg
3578,compea,[],"['call', 'song']",11.1633,78.158,Pavo cristatus,Indian Peafowl,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:30,https://www.xeno-canto.org/426172,compea/XC426172.ogg
3580,compea,[],['song'],28.4077,-80.5912,Pavo cristatus,Indian Peafowl,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:16,https://www.xeno-canto.org/452040,compea/XC452040.ogg
3581,compea,[],['song'],28.4077,-80.5912,Pavo cristatus,Indian Peafowl,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:09,https://www.xeno-canto.org/452044,compea/XC452044.ogg
3584,compea,[],['call'],6.4682,80.8905,Pavo cristatus,Indian Peafowl,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/453354,compea/XC453354.ogg
3585,compea,[],['call'],15.5334,73.8286,Pavo cristatus,Indian Peafowl,Tejaswini Limaye,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:55,https://www.xeno-canto.org/454033,compea/XC454033.ogg
3588,compea,[],['call'],17.4855,78.2678,Pavo cristatus,Indian Peafowl,Paul Bourdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/487795,compea/XC487795.ogg
3589,compea,[],['song'],29.5334,78.9334,Pavo cristatus,Indian Peafowl,Jean Roché,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,?,https://www.xeno-canto.org/507737,compea/XC507737.ogg
3591,compea,[],['song'],29.5334,78.9334,Pavo cristatus,Indian Peafowl,Jean Roché,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,?,https://www.xeno-canto.org/507743,compea/XC507743.ogg
3592,compea,[],"['adult', 'call', 'sex uncertain']",16.866,75.7371,Pavo cristatus,Indian Peafowl,Ramesh Desai,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/514026,compea/XC514026.ogg
3593,compea,[],"['call', 'sex uncertain', 'song']",17.4054,78.5317,Pavo cristatus,Indian Peafowl,Karol Kustusch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/531014,compea/XC531014.ogg
3594,compea,[],"['aberrant', 'adult', 'call', 'sex uncertain', 'song']",10.9833,76.7341,Pavo cristatus,Indian Peafowl,Prakash G,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:00,https://www.xeno-canto.org/565301,compea/XC565301.ogg
3596,compea,[],['call'],21.7177,79.3275,Pavo cristatus,Indian Peafowl,Rajgopal Patil,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:15,https://www.xeno-canto.org/572395,compea/XC572395.ogg
3598,compea,[],"['adult', 'alarm call', 'male']",4.2115,-76.3235,Pavo cristatus,Indian Peafowl,Luis Lozano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:00,https://www.xeno-canto.org/632249,compea/XC632249.ogg
3600,compea,[],"['adult', 'call', 'male']",10.04,77.3184,Pavo cristatus,Indian Peafowl,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:30,https://www.xeno-canto.org/644024,compea/XC644024.ogg
3601,compea,[],['uncertain'],54.5489,-3.4359,Pavo cristatus,Indian Peafowl,John,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,22:00,https://www.xeno-canto.org/660417,compea/XC660417.ogg
3602,compea,[],"['adult', 'sex uncertain', 'song']",10.0399,77.3185,Pavo cristatus,Indian Peafowl,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/665320,compea/XC665320.ogg
3603,compea,[],"['adult', 'rock bush', 'sex uncertain', 'song']",16.8684,75.6917,Pavo cristatus,Indian Peafowl,Ramesh Desai,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:30,https://www.xeno-canto.org/665624,compea/XC665624.ogg
3604,compea,[],['song'],28.494,77.159,Pavo cristatus,Indian Peafowl,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,7:00am,https://www.xeno-canto.org/73135,compea/XC73135.ogg
3605,comsan,[],"['alarm call', 'not sure which kind of call']",55.4649,157.7389,Actitis hypoleucos,Common Sandpiper,Adria Sole,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,07:00,https://www.xeno-canto.org/113693,comsan/XC113693.ogg
3606,comsan,[],['flight call'],46.4605,6.3914,Actitis hypoleucos,Common Sandpiper,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,10:00,https://www.xeno-canto.org/113844,comsan/XC113844.ogg
3608,comsan,[],"['female', 'flight call', 'male', 'song']",52.3527,20.9197,Actitis hypoleucos,Common Sandpiper,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,12:00,https://www.xeno-canto.org/129378,comsan/XC129378.ogg
3609,comsan,[],['song'],56.5183,47.2637,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,18:00,https://www.xeno-canto.org/132076,comsan/XC132076.ogg
3611,comsan,[],"['flight call', 'song']",56.4462,47.508,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,06:00,https://www.xeno-canto.org/134627,comsan/XC134627.ogg
3612,comsan,[],['alarm call'],56.0854,47.2639,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,14:30,https://www.xeno-canto.org/136220,comsan/XC136220.ogg
3613,comsan,[],"['alarm call', 'call']",56.0851,47.2595,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,14:30,https://www.xeno-canto.org/139002,comsan/XC139002.ogg
3616,comsan,[],['flight call'],43.5848,-1.3987,Actitis hypoleucos,Common Sandpiper,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,07:30,https://www.xeno-canto.org/142081,comsan/XC142081.ogg
3617,comsan,[],['call'],51.547,53.3778,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,22:30,https://www.xeno-canto.org/142393,comsan/XC142393.ogg
3619,comsan,[],['call'],49.979,82.938,Actitis hypoleucos,Common Sandpiper,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,10:00,https://www.xeno-canto.org/145181,comsan/XC145181.ogg
3620,comsan,[],['flight call'],48.3447,10.9154,Actitis hypoleucos,Common Sandpiper,Buhl Johannes,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:30,https://www.xeno-canto.org/146265,comsan/XC146265.ogg
3622,comsan,[],"['call', 'flight call']",4.9327,100.4593,Actitis hypoleucos,Common Sandpiper,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:30,https://www.xeno-canto.org/151332,comsan/XC151332.ogg
3623,comsan,[],['call'],60.7689,11.2296,Actitis hypoleucos,Common Sandpiper,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,10:30,https://www.xeno-canto.org/157141,comsan/XC157141.ogg
3624,comsan,[],['song'],60.7757,11.2272,Actitis hypoleucos,Common Sandpiper,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:00,https://www.xeno-canto.org/157223,comsan/XC157223.ogg
3626,comsan,[],['flight call'],46.0192,61.846,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,05:30,https://www.xeno-canto.org/182757,comsan/XC182757.ogg
3627,comsan,[],['flight call'],44.4091,66.2756,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,19:30,https://www.xeno-canto.org/183079,comsan/XC183079.ogg
3628,comsan,[],['call'],42.586,69.2775,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,04:30,https://www.xeno-canto.org/184130,comsan/XC184130.ogg
3630,comsan,[],['flight call'],39.2962,63.7592,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:30,https://www.xeno-canto.org/185022,comsan/XC185022.ogg
3631,comsan,[],['flight call'],39.2962,63.7592,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,18:30,https://www.xeno-canto.org/185023,comsan/XC185023.ogg
3633,comsan,[],['call'],39.4715,64.5245,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,05:30,https://www.xeno-canto.org/185084,comsan/XC185084.ogg
3635,comsan,[],['flight call'],51.348,23.051,Actitis hypoleucos,Common Sandpiper,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,21:55,https://www.xeno-canto.org/187104,comsan/XC187104.ogg
3637,comsan,[],"['alarm call', 'female']",56.092,47.2613,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/194057,comsan/XC194057.ogg
3638,comsan,[],['flight call'],56.1211,47.5042,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:30,https://www.xeno-canto.org/197017,comsan/XC197017.ogg
3640,comsan,[],"['call', 'flight call']",-7.098,120.6647,Actitis hypoleucos,Common Sandpiper,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:00,https://www.xeno-canto.org/204537,comsan/XC204537.ogg
3641,comsan,[],"['flight call', 'song']",68.6501,19.8152,Actitis hypoleucos,Common Sandpiper,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:00,https://www.xeno-canto.org/210583,comsan/XC210583.ogg
3643,comsan,[],['call'],42.586,69.2775,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,06:00,https://www.xeno-canto.org/215035,comsan/XC215035.ogg
3644,comsan,[],"['alarm call', 'call']",62.9683,30.0108,Actitis hypoleucos,Common Sandpiper,Jimmy Träskelin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,05:00,https://www.xeno-canto.org/215171,comsan/XC215171.ogg
3645,comsan,[],['call'],5.4626,118.2526,Actitis hypoleucos,Common Sandpiper,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:30,https://www.xeno-canto.org/216883,comsan/XC216883.ogg
3646,comsan,[],"['call', 'song']",45.7825,5.7836,Actitis hypoleucos,Common Sandpiper,Cedric MROCZKO,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,09:30,https://www.xeno-canto.org/237059,comsan/XC237059.ogg
3649,comsan,['arcter'],"['call', 'song']",64.9834,25.3001,Actitis hypoleucos,Common Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,xx:xx,https://www.xeno-canto.org/25085,comsan/XC25085.ogg
3650,comsan,[],['alarm and flight call'],65.0667,24.6334,Actitis hypoleucos,Common Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,xx:xx,https://www.xeno-canto.org/25127,comsan/XC25127.ogg
3651,comsan,[],['flight call'],42.5275,130.692,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,06:00,https://www.xeno-canto.org/266356,comsan/XC266356.ogg
3653,comsan,[],['flight call'],43.2927,131.6282,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:30,https://www.xeno-canto.org/266358,comsan/XC266358.ogg
3654,comsan,[],['call'],42.5275,130.692,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,04:00,https://www.xeno-canto.org/266359,comsan/XC266359.ogg
3656,comsan,[],['call'],37.2072,-6.1784,Actitis hypoleucos,Common Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,?,https://www.xeno-canto.org/270237,comsan/XC270237.ogg
3657,comsan,[],['song'],58.4439,14.4687,Actitis hypoleucos,Common Sandpiper,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,?,https://www.xeno-canto.org/27064,comsan/XC27064.ogg
3658,comsan,[],"['alarm call', 'call', 'song']",60.1162,24.4686,Actitis hypoleucos,Common Sandpiper,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:16,https://www.xeno-canto.org/277309,comsan/XC277309.ogg
3659,comsan,[],['call'],39.1599,-8.0797,Actitis hypoleucos,Common Sandpiper,Agostinho Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:00,https://www.xeno-canto.org/279601,comsan/XC279601.ogg
3661,comsan,[],['call'],37.3533,-5.8855,Actitis hypoleucos,Common Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,?,https://www.xeno-canto.org/285135,comsan/XC285135.ogg
3663,comsan,[],['call'],11.2759,76.2188,Actitis hypoleucos,Common Sandpiper,Vivek Puliyeri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,07:44,https://www.xeno-canto.org/296432,comsan/XC296432.ogg
3664,comsan,[],['alarm call'],59.1816,37.4256,Actitis hypoleucos,Common Sandpiper,Dmitry Kulakov,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,10:00,https://www.xeno-canto.org/309531,comsan/XC309531.ogg
3665,comsan,[],"['flight call', 'male', 'song']",57.3858,-3.7277,Actitis hypoleucos,Common Sandpiper,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/318810,comsan/XC318810.ogg
3668,comsan,[],"['call', 'flight call']",30.1061,35.0129,Actitis hypoleucos,Common Sandpiper,Thomas Lüthi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:40,https://www.xeno-canto.org/322395,comsan/XC322395.ogg
3669,comsan,[],['call'],-25.3071,27.449,Actitis hypoleucos,Common Sandpiper,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,20:00,https://www.xeno-canto.org/323384,comsan/XC323384.ogg
3670,comsan,[],['call'],56.0856,47.2622,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:00,https://www.xeno-canto.org/324040,comsan/XC324040.ogg
3672,comsan,[],"['flight call', 'song']",56.172,47.3703,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,16:30,https://www.xeno-canto.org/330481,comsan/XC330481.ogg
3673,comsan,[],['call'],44.6967,34.3473,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:00,https://www.xeno-canto.org/331036,comsan/XC331036.ogg
3675,comsan,[],['call'],36.8149,-6.3366,Actitis hypoleucos,Common Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,?,https://www.xeno-canto.org/338206,comsan/XC338206.ogg
3676,comsan,[],['call'],36.8149,-6.3366,Actitis hypoleucos,Common Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,?,https://www.xeno-canto.org/338207,comsan/XC338207.ogg
3678,comsan,[],['call'],36.8149,-6.3366,Actitis hypoleucos,Common Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,?,https://www.xeno-canto.org/338209,comsan/XC338209.ogg
3680,comsan,[],['call'],36.8149,-6.3366,Actitis hypoleucos,Common Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,?,https://www.xeno-canto.org/338756,comsan/XC338756.ogg
3681,comsan,[],['call'],36.8149,-6.3366,Actitis hypoleucos,Common Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,?,https://www.xeno-canto.org/341202,comsan/XC341202.ogg
3682,comsan,[],['call'],11.5075,92.6746,Actitis hypoleucos,Common Sandpiper,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:30,https://www.xeno-canto.org/341296,comsan/XC341296.ogg
3684,comsan,[],['call'],60.4849,27.7396,Actitis hypoleucos,Common Sandpiper,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/342917,comsan/XC342917.ogg
3685,comsan,[],['call'],37.9081,-8.0376,Actitis hypoleucos,Common Sandpiper,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:00,https://www.xeno-canto.org/352466,comsan/XC352466.ogg
3686,comsan,[],['call'],34.7416,134.807,Actitis hypoleucos,Common Sandpiper,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:30,https://www.xeno-canto.org/353446,comsan/XC353446.ogg
3688,comsan,[],['song'],53.4159,-1.6413,Actitis hypoleucos,Common Sandpiper,Stephen Ostler,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:30,https://www.xeno-canto.org/368316,comsan/XC368316.ogg
3689,comsan,['arcter'],"['flight call', 'song']",60.1379,24.6917,Actitis hypoleucos,Common Sandpiper,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:21,https://www.xeno-canto.org/370350,comsan/XC370350.ogg
3690,comsan,['gadwal'],['song'],60.105,24.6282,Actitis hypoleucos,Common Sandpiper,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,20:11,https://www.xeno-canto.org/371324,comsan/XC371324.ogg
3693,comsan,[],['call'],56.0779,47.9129,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:30,https://www.xeno-canto.org/371998,comsan/XC371998.ogg
3694,comsan,[],['call'],56.3279,13.0292,Actitis hypoleucos,Common Sandpiper,Mats Rellmar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/373910,comsan/XC373910.ogg
3696,comsan,[],['alarm call'],63.8344,20.1259,Actitis hypoleucos,Common Sandpiper,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:30,https://www.xeno-canto.org/377716,comsan/XC377716.ogg
3697,comsan,[],['call'],52.1593,5.3563,Actitis hypoleucos,Common Sandpiper,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,03:25,https://www.xeno-canto.org/378715,comsan/XC378715.ogg
3698,comsan,['mallar3'],"['call', 'flight call']",51.3967,14.8272,Actitis hypoleucos,Common Sandpiper,Annette Hamann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,05:30,https://www.xeno-canto.org/382558,comsan/XC382558.ogg
3700,comsan,[],['flight call'],51.94,5.9038,Actitis hypoleucos,Common Sandpiper,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,00:50,https://www.xeno-canto.org/384170,comsan/XC384170.ogg
3701,comsan,[],"['flight call', 'thin call']",43.0671,6.138,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/385908,comsan/XC385908.ogg
3702,comsan,[],"['flight call', 'thin call']",43.0671,6.138,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/385909,comsan/XC385909.ogg
3703,comsan,[],['flight call'],43.0671,6.138,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:30,https://www.xeno-canto.org/385912,comsan/XC385912.ogg
